0.314	0.53323
0.389954	0.490096
0.247713	0.385759
0.0438703	0.2482
-0.219733	0.344798
-0.182693	-0.0127126
0.0241539	-0.177309
-0.0576514	0.14895
-0.427303	0.351257
-0.486225	0.0549088
-0.571818	0.0140013
-0.398977	0.211414
-0.411263	0.455968
-0.372637	0.332688
-0.356604	0.353449
-0.329942	0.588566
-0.398577	0.393676
-0.417196	0.121578
-0.549171	0.279458
-0.356225	0.376141
-0.112934	0.397507
0.0181631	0.388167
-0.0110009	0.572794
-0.228082	0.428312
-0.325335	-0.0198603
-0.295736	-0.135579
-0.131999	-0.12695
0.0409274	-0.240696
0.100216	-0.167508
-0.249039	-0.112737
0.080984	-0.0869013
-0.361262	0.115681
-0.55898	0.360796
-0.632761	0.420437
-0.641878	0.366771
-0.591051	0.391298
-0.695275	0.0197536
-0.773283	-0.0892324
-0.822984	-0.180028
-0.835025	-0.268771
-0.652974	-0.159211
-0.612968	-0.096219
-0.498077	-0.0364908
-0.210041	0.154657
-0.350857	-0.0225451
-0.656889	0.462795
-0.772737	0.498231
-0.467386	0.617531
-0.0728931	0.255157
-0.444309	0.233834
-0.357322	0.1247
-0.529263	0.117578
-0.433036	0.112227
-0.548489	0.175136
-0.584303	0.170021
-0.665742	0.147097
-0.648539	0.182157
-0.396492	0.0953791
-0.321002	-0.0102004
-0.309344	-0.19185
-0.261448	-0.407601
-0.380731	-0.444103
-0.225595	-0.432869
-0.0531778	-0.600894
-0.140765	-0.467063
-0.0192932	-0.46839
0.135942	-0.461929
0.238868	0.0116425
0.00816758	0.0667682
0.0207209	0.0877637
0.0205069	0.199521
-0.158299	0.0432748
-0.361072	0.043675
-0.104029	0.0423029
-0.34409	0.0772778
-0.547107	0.203183
-0.427706	0.195018
-0.446265	0.260386
-0.620562	0.429409
-0.532032	0.396977
-0.602363	0.561841
-0.0700272	0.66468
0.127129	0.621606
-0.00976978	0.357341
-0.224718	0.146017
-0.075825	-0.151624
-0.187832	-0.190337
-0.0464468	-0.100374
-0.603209	-0.632498
-0.496733	-0.604067
-0.470585	-0.297871
-0.367987	-0.11285
-0.133261	-0.156507
-0.153687	-0.288002
-0.0486785	-0.392357
-0.319172	-0.157352
-0.230735	-0.217083
-0.333028	-0.148044
-0.252824	-0.130147
-0.350242	-0.0953621
-0.551425	0.0032503
-0.643779	-0.289219
-0.817566	-0.320458
-0.817031	-0.257182
-0.839121	-0.366921
-0.960087	-0.426861
-0.693453	-0.248807
-0.961262	-0.0323232
-0.784393	-0.305245
-0.788072	-0.282528
-0.791732	-0.283698
-0.896285	-0.422004
-0.396525	-0.0328682
-0.562181	-0.0519123
-0.75372	-0.112966
-0.840601	-0.418336
-1.02564	-0.312749
-0.803068	-0.137401
-0.547792	-0.221187
-0.629345	0.0156817
-0.789014	-0.0558888
-0.938667	-0.164249
-0.818451	-0.217135
-0.737036	-0.198209
-0.93717	0.223544
-0.54122	0.571106
-0.509239	0.0382196
-0.324874	-0.0599269
-0.00675867	-0.136925
0.10086	-0.280457
-0.017189	-0.483687
-0.191952	-0.4243
-0.349622	-0.166557
-0.394007	-0.164427
-0.493664	-0.0665702
-0.597342	-0.0418654
-0.529977	-0.0269798
-0.562119	0.0710471
-0.586543	0.212042
-0.609493	0.403209
-0.501902	0.516033
-0.431657	0.65519
-0.56497	0.835593
-0.649085	0.958063
-0.665325	1.10015
-0.631369	1.06773
-0.540319	1.02933
-0.3798	0.951419
-0.431798	0.888681
-0.483537	0.795835
-0.615396	0.683271
-0.711282	0.443122
-0.647504	0.154927
-0.457942	-0.00433808
-0.197764	0.00360156
0.0382801	0.108972
0.102449	0.217342
0.0936728	0.417631
-0.131582	0.428202
-0.448037	0.241644
-0.331862	-0.153972
-0.177271	-0.116078
-0.701046	0.0638001
-0.437544	-0.0914761
-0.53203	-0.221298
-0.378142	-0.151466
-0.51928	-0.321406
-0.773612	-0.188042
-0.81772	-0.152451
-0.778316	-0.140795
-0.768269	-0.118046
-0.789039	-0.0726002
-0.830074	-0.0528855
-0.731405	-0.161216
-0.702499	-0.210287
-0.709549	-0.2643
-0.714551	-0.332294
-0.680087	-0.392538
-0.738729	-0.371687
-0.80548	-0.238149
-0.595997	-0.216239
-0.520901	-0.0356051
-0.565397	0.105562
-0.622096	0.259154
-0.900974	0.384936
-0.892635	0.53479
-0.801401	0.49884
-0.871958	0.509473
-0.899153	0.515113
-0.881781	0.400898
-0.919835	0.472171
-0.608257	-0.038779
-0.527006	-0.258806
-0.59463	-0.158893
-0.697112	-0.0144475
-0.849414	0.128331
-0.814507	0.406757
-0.76464	0.643605
-0.673347	0.576148
-0.626398	0.630069
-0.257339	0.609162
-0.142237	0.597234
-0.353032	0.39404
-0.357692	0.340419
-0.102519	0.399813
-0.408262	0.216633
-0.482998	-0.0122485
-0.576559	0.0215142
-0.885551	-0.052851
-0.98738	-0.149818
-0.52993	0.16576
-0.890742	-0.143003
-0.793852	-0.263819
-0.573243	-0.335127
-0.979468	-0.18288
-0.137744	-0.0296602
-0.0692413	0.0472543
-0.11935	0.0429321
-0.0862631	0.14152
-0.385147	0.214686
-0.895005	-0.0774053
-0.389215	0.0337363
-0.188466	-0.1337
-0.0789885	-0.172457
-0.116159	-0.124768
-0.0676232	-0.101557
-0.0368037	-0.0679796
-0.0315242	-0.0396411
-0.0156266	0.00879413
0.0190142	0.0781605
-0.0768559	0.33991
-0.136787	0.12511
-0.765558	-0.183838
-0.827489	-0.115204
-0.505817	-0.189608
-0.495329	0.00816187
-0.372918	-0.127362
-0.0458594	-0.268698
-0.457873	-0.0108779
0.16786	0.121573
0.0999243	0.412619
0.45033	0.230091
0.226486	0.138766
0.0178936	0.130507
-0.151788	-0.0251924
-0.285468	0.00387064
-0.149715	0.0935985
-0.338387	0.0771556
-0.517365	0.141769
-0.479132	0.218897
-0.252425	0.372417
-0.147904	0.42526
-0.0530678	0.706284
-0.515734	0.563156
-0.177695	0.192744
-0.32363	0.369042
0.206466	0.462554
0.480062	0.237905
0.421495	-0.0366908
-0.0546424	-0.311379
-0.353424	-0.207086
-0.52588	-0.178181
-0.711634	-0.244653
-0.525257	-0.212785
-0.4405	-0.106559
-0.472663	-0.0347987
-0.500018	0.171745
-0.680058	0.14461
-0.54972	0.2402
-0.374082	-0.137123
-0.515675	-0.353207
-0.582057	-0.206947
-0.82299	0.185379
-0.811676	0.463641
-0.694155	0.541723
-0.561546	0.437663
-0.326371	0.303822
-0.0494952	0.621348
0.210208	0.866377
0.224043	1.00787
-0.0382091	1.01241
-0.326874	0.684121
-0.272489	0.609854
-0.432857	0.735547
-0.315795	0.640112
-0.234846	0.667159
-0.209689	0.591278
-0.0711426	0.518262
0.0985903	0.401758
-0.151591	0.360387
-0.116801	0.144808
-0.272146	0.155239
-0.766553	-0.31244
-0.844439	-0.210016
-0.918777	-0.487426
-0.433048	-0.277228
-0.0410751	0.452054
-0.363435	0.67248
-0.278279	0.315155
-0.366468	-0.0547894
-0.343737	-0.185284
-0.20664	-0.167445
-0.179022	0.325032
-0.0894025	0.222796
0.325892	-0.123531
0.249332	0.110895
-0.202054	0.00369925
-0.536629	0.0387447
-0.720247	0.0238958
-0.603578	-0.113005
-0.62146	-0.210182
-0.770645	-0.122702
-0.251266	-0.126844
-0.515521	-0.251375
-0.560418	-0.326934
-0.756694	-0.291361
-0.732498	-0.293216
-0.826404	-0.253327
-0.734595	-0.297317
-0.735094	-0.320237
-0.740347	-0.264026
-0.738467	-0.123202
-0.658885	-0.0350141
-0.653429	0.505028
-0.689384	0.648187
-0.411604	0.467553
-0.26968	0.357334
-0.00181239	0.190529
-0.0522692	0.212827
0.0674839	0.0305435
-0.0621346	0.217078
0.091241	0.558346
-0.0501692	0.230922
-0.309492	0.131656
-0.284795	-0.0235997
-0.200697	0.25139
-0.229855	0.139677
-0.758476	-0.0890883
-0.89596	-0.317871
-0.896376	-0.260737
-0.781113	-0.243857
-0.789159	-0.330534
-0.792195	-0.339165
-0.784285	-0.279267
-0.760842	-0.353099
-0.567277	-0.222416
-0.687015	-0.175999
-0.658069	-0.207035
-0.267624	0.101374
-0.31425	-0.0878472
-0.482695	0.354937
-0.301527	0.493741
-0.196773	0.432399
0.0430613	0.469185
0.222331	0.3459
0.158907	0.0074833
-0.0112038	-0.0242119
-0.169776	-0.123131
-0.255198	-0.485444
-0.404906	-0.355465
-0.733047	0.0378528
-0.557528	0.0374027
-0.502439	0.122415
-0.651905	0.188656
-0.401777	0.0295267
-0.765366	-0.211653
-0.700687	-0.146187
-0.645298	-0.244364
-0.142175	0.0329776
-0.242873	-0.0441931
-0.286001	-0.177473
-0.318486	-0.26553
-0.216672	-0.229586
-0.0158114	-0.0976721
0.101438	0.0438806
0.290862	0.21429
0.286473	-0.197455
-0.166248	-0.264551
-0.269386	-0.31748
0.0114165	-0.327792
-0.301028	-0.302648
-0.18897	-0.0233391
0.214723	0.455379
-0.149771	0.256411
-0.465291	0.290783
-0.337959	0.173777
-0.439535	0.172583
-0.783523	0.325059
-0.781446	0.26208
-0.676397	0.147432
-0.550409	0.181355
-0.285982	0.210459
-0.183933	0.030786
-0.206414	0.0668195
-0.471455	-0.130582
-0.521446	-0.313992
-0.434652	-0.43854
-0.25802	-0.401596
-0.187383	-0.324487
0.0324599	-0.234729
0.242856	-0.13066
0.107125	-0.0918564
-0.107357	0.0518636
0.0425138	-0.0769013
-0.252717	-0.199594
0.168664	-0.224402
0.051308	0.062258
-0.0864917	0.566567
-0.149588	0.442127
-0.138152	0.496617
0.0239373	0.392632
0.170433	0.344468
0.221687	0.423663
0.128291	0.383997
0.270676	0.422755
0.0438852	0.260362
-0.404172	0.255006
-0.741442	-0.126707
-1.0031	-0.144915
-1.05536	-0.100143
-1.07124	0.0720848
-1.15753	-0.0811584
-1.06579	-0.0196545
-0.858975	0.202121
-0.990618	0.0360896
-0.746939	0.785988
-0.465099	0.823384
-0.50945	0.725733
-0.524988	0.57241
-0.508849	0.55018
-0.445571	0.397837
-0.332048	0.218566
-0.129897	0.164559
0.212384	0.0870324
0.191107	0.202079
0.203116	0.356271
0.333198	0.396886
0.224886	0.55117
0.340696	0.513569
0.184912	0.348007
-0.0803627	0.486128
-0.440545	0.54806
-0.614123	0.435944
-0.168768	-0.0459417
-0.367557	0.451909
-0.627055	0.669434
-0.49159	0.642777
-0.514661	-0.0185469
-0.598308	-0.0356978
-0.629816	-0.126667
-0.834241	-0.0351032
-0.962272	-0.0845532
-1.02458	0.0220312
-0.981271	0.0646399
-0.923758	0.173372
-0.842252	0.37168
-0.650899	0.548257
-0.385166	0.743748
-0.227041	0.865793
-0.145685	1.00651
-0.279181	1.17581
-0.401941	1.17802
-0.428346	1.08164
-0.451483	0.873021
-0.274562	0.838081
-0.250649	0.789502
-0.261892	0.847725
-0.195961	0.634797
-0.0954299	0.496997
-0.232878	0.581039
-0.170065	0.484713
0.0996797	0.32985
-0.208797	0.133207
-0.321185	-0.207289
-0.32303	-0.178048
-0.293949	-0.112314
-0.168773	-0.482658
-0.334428	-0.337882
-0.201177	-0.392579
-0.253098	-0.331549
-0.154006	-0.061658
-0.238166	-0.227669
-0.286548	-0.0970187
-0.397998	-0.0845865
-0.449794	0.0259934
-0.455751	-0.228038
-0.537142	-0.216764
-0.682626	-0.212525
-0.609058	-0.206423
-0.742184	-0.276361
-0.526209	-0.240852
-0.888602	-0.217998
-0.670611	-0.0906461
-0.676907	-0.265102
-0.509803	-0.398117
-0.280265	-0.195076
-0.12556	-0.0882496
-0.0440037	0.0153313
0.0120418	0.0286617
0.0390425	0.144871
0.0254381	0.0276926
-0.186092	-0.00320893
-0.27966	0.131241
-0.649738	-0.00861507
-0.619804	-0.0464228
-0.797687	0.0507557
-0.758746	-0.0915739
-0.652987	-0.284709
-0.836259	-0.135555
-0.955784	-0.246545
-0.779552	-0.334831
-0.954087	-0.488043
-0.473963	-0.11313
-0.813381	-0.250959
-0.807132	-0.134923
-0.923006	-0.487199
-0.888945	-0.373706
-0.839798	-0.375356
-0.693072	-0.300049
-0.693052	-0.249687
-0.733189	-0.14616
-0.34638	0.0310441
0.100454	0.324495
0.096257	0.557841
0.0523087	0.517663
-0.116937	0.434748
0.0239723	0.338505
0.0736902	0.477672
-0.347479	0.486337
-0.456161	0.649916
-0.325361	0.872701
-0.369788	0.607244
-0.286789	0.566506
-0.0788112	0.684383
0.236473	0.625707
0.0519948	0.53852
-0.0811581	0.269718
-0.267419	0.255255
-0.403797	0.0799362
-0.461283	-0.186229
-0.471425	-0.126083
-0.332424	-0.245696
-0.406183	-0.110784
-0.355968	-0.187964
-0.598757	-0.248836
-0.450006	-0.143846
-0.294923	0.202678
-0.577468	0.45282
-0.664325	0.317551
-0.685032	0.284919
-0.948351	0.432564
-0.975467	0.454387
-0.896793	0.41035
-0.908122	0.485218
-0.788617	0.487661
-0.666774	0.569636
-0.54353	0.585045
-0.556739	0.509082
-0.489072	0.412901
-0.55898	0.432096
-0.478768	0.510055
-0.353386	0.461298
-0.429832	0.51143
-0.426368	0.602685
-0.31264	0.75744
-0.343642	0.738809
0.107475	0.595613
0.215127	0.684975
0.196358	0.676322
-0.381054	0.430473
-0.193789	0.590896
-0.197839	0.800684
-0.275975	0.325151
-0.141812	0.237224
-0.0487183	0.579375
0.124379	0.291065
0.110149	0.00335096
-0.405845	0.179684
-0.9173	0.15163
-0.930921	-0.00398864
-0.977824	-0.0786182
-0.949139	-0.205645
-0.895819	-0.350963
-0.681114	-0.480212
-0.440679	-0.45492
-0.0689056	-0.173678
-0.07205	0.252002
-0.557323	-0.165562
-0.893814	-0.00216271
-1.09696	-0.0748793
-1.10439	-0.0155279
-0.860763	0.187568
-0.835997	-0.0262076
-0.843029	0.100336
-0.414295	0.41639
-0.529713	0.554705
-0.403294	0.641847
-0.362358	0.674233
-0.425859	0.681854
-0.314362	0.82213
0.0346025	0.340224
-0.205139	0.222862
-0.428262	0.177983
-0.645807	0.117328
-0.759505	-0.0266746
-0.736463	-0.175667
-0.65271	-0.0132657
-0.638244	-0.221015
-0.518277	-0.432152
-0.549178	-0.423845
-0.535124	-0.407949
-0.342549	-0.243781
-0.70921	0.410186
-0.852404	0.539117
-0.74537	0.526131
-0.744452	0.490337
-0.69443	0.592073
-0.690467	0.593822
-0.616078	0.624184
-0.619698	0.60924
-0.333457	0.486976
-0.266202	0.54278
-0.141912	0.556788
-0.00265825	0.45188
-0.0986417	0.489945
0.0294527	0.370947
-0.204574	0.44201
-0.333355	0.394568
-0.356781	0.543821
-0.366061	0.623517
-0.23071	0.770227
0.0970135	0.608171
0.00406903	0.476652
-0.0348228	0.349098
-0.0451034	0.424224
-0.0134203	0.235135
-0.238813	0.246553
-0.272858	0.14841
-0.432484	0.0848898
-1.41808	-0.158385
-1.3429	0.201504
-0.443437	-0.193117
-0.0330762	-0.0286123
-0.121359	0.32353
0.0774287	0.683799
-0.447089	0.636574
-0.564638	0.526425
-0.824896	0.411273
-0.792141	0.441751
-0.822163	0.436614
-0.576099	0.30818
-0.298972	0.456031
-0.296583	0.35267
-0.451519	0.188801
-0.522433	0.0242777
-0.675393	0.0479347
-0.5842	0.0853801
-0.755096	-0.236663
-0.550358	-0.0236778
-0.537543	-0.0922649
-0.898349	-0.0636706
-0.721066	0.0265817
-0.490959	-0.094691
-0.465017	-0.0609827
-0.323502	-0.294417
-0.619091	-0.224664
-0.774635	-0.136311
-0.707758	-0.144445
-0.23479	-0.154703
0.0903489	0.203031
0.160604	0.0273842
-0.141708	0.0949413
-0.406181	-0.223242
-0.459344	-0.371514
-0.427944	-0.285286
-0.420919	-0.124019
-0.633167	-0.0354453
-0.583803	-0.142057
-0.598292	-0.0724758
-0.344017	-0.233106
-0.369539	-0.433885
-0.115646	-0.0487984
-0.234134	0.0330389
-0.244859	0.0494845
-0.186114	0.173879
-0.62008	0.472448
-0.679967	0.281663
-0.756803	-0.0405011
-0.574792	0.282618
-0.263242	0.232379
-0.417218	0.450102
-0.0522551	0.317833
0.151762	0.410267
0.327098	0.336692
0.497462	0.320981
0.59828	0.283382
0.285064	0.363667
0.16339	0.445974
0.0722545	0.373225
0.025321	0.209493
-0.152328	0.120103
-0.249301	0.00217461
-0.326925	-0.134771
-0.449863	-0.2518
-0.564874	-0.322961
-0.360962	-0.030064
-0.431784	-0.325678
-0.455908	-0.0840499
-0.488812	-0.195241
-0.403763	-0.358304
-0.423732	-0.330071
-0.480376	-0.209457
-0.516544	-0.0309515
-0.484505	0.0967609
-0.324675	0.0790424
-0.384854	0.0153415
-0.480949	-0.27912
-0.436975	-0.257395
-0.249674	-0.20176
-0.354885	-0.184013
-0.686196	-0.0269558
-0.654845	-0.285553
-0.568106	-0.217638
-0.624701	-0.193714
-0.746084	-0.208842
-0.665772	-0.36249
-0.390944	-0.263128
-0.313789	-0.33466
-0.446355	-0.294668
-0.39617	-0.564807
-0.163455	-0.575174
-0.344621	-0.446062
-0.256459	-0.507964
-0.223183	-0.59639
-0.20537	-0.500428
-0.12993	-0.164987
0.0650181	-0.284961
-0.153021	-0.596416
-0.268836	-0.547604
-0.238129	-0.419353
-0.443281	-0.426563
-0.689167	-0.450066
-0.740293	-0.495788
-0.728078	-0.288198
-0.811733	-0.205694
-0.559585	-0.224582
-0.600013	-0.196881
-0.740034	-0.252721
-0.814121	-0.297362
-0.703736	-0.338313
-0.705404	-0.282179
-0.779131	-0.335431
-0.338293	0.0279504
-0.743729	-0.255931
-0.676008	-0.340402
-0.828205	-0.0548412
-0.837965	-0.251642
-0.804689	-0.403274
-0.683819	-0.228155
-0.660925	-0.283138
-0.834847	-0.239335
-1.0072	-0.116594
-0.744841	-0.253319
-0.392779	0.239289
0.145945	0.281346
0.0999789	0.612551
-0.0130993	0.471319
0.11409	0.213699
-0.0569564	0.0559514
-0.178462	0.0323726
-0.0993221	0.0200429
0.0303163	-0.0516963
0.237089	-0.0944501
0.245803	-0.0781245
0.439401	0.0458104
0.40008	0.235889
0.197977	0.365753
0.18714	0.128949
-0.0411731	0.0502295
-0.170955	0.0500221
-0.255675	0.00776928
-0.168871	-0.25084
-0.147908	-0.153536
-0.142019	-0.14521
-0.240764	-0.291659
-0.164056	-0.126633
0.0672283	-0.0207024
0.126209	0.0525326
0.0680455	0.0449077
0.0922616	-0.224674
-0.0681132	-0.373593
-0.265465	-0.443411
-0.532491	-0.396959
-0.630088	-0.386103
-0.444396	-0.397346
-0.496612	-0.305502
-0.276251	-0.195617
-0.267299	0.229864
-0.15645	0.583897
-0.271692	0.379037
0.00103831	0.617204
0.0238286	0.701432
0.18986	0.567472
0.538521	0.344636
0.611695	0.319281
0.473021	0.402545
0.248089	0.400172
0.424132	0.15709
0.55277	-0.139371
0.417961	0.0968579
0.216097	0.0409588
0.397395	-0.04836
0.228628	0.148049
0.28217	0.106205
0.174046	0.257674
0.0299789	0.293181
0.140617	0.368467
0.21827	0.341701
0.118913	0.154129
-0.0278689	-0.0708318
-0.193013	-0.418508
-0.00662663	-0.498349
-0.0551609	-0.403514
-0.407661	-0.475298
-0.175325	-0.311535
-0.325233	0.211298
-0.258103	0.42606
-0.397059	0.243202
-0.643621	-0.00643791
-0.58021	0.0386877
-0.530932	-0.227365
-0.405994	-0.232985
-0.288874	0.339416
-0.521791	0.315521
-0.815322	0.379733
-0.781902	0.553078
-0.754512	0.594817
-0.800664	0.554177
-0.87316	0.394671
-0.595184	0.184972
-0.367062	0.142438
-0.200039	0.13439
-0.110398	0.287458
0.068243	0.285864
0.114193	0.380776
0.00866757	0.528111
0.110676	0.409778
0.171998	0.258809
0.286022	0.196331
0.26498	0.203947
0.322035	0.37937
0.0451238	0.532075
-0.269391	0.699058
-0.253956	0.621335
-0.239297	0.425505
-0.101227	0.334295
-0.12027	0.100116
-0.0496518	0.0610015
-0.110247	-0.00874679
-0.0552143	-0.129641
-0.0242705	-0.327773
-0.225102	-0.327718
-0.309453	-0.391692
-0.142284	-0.231118
-0.042757	-0.187736
0.321063	-0.0421054
0.461111	0.239623
0.328079	0.33031
0.410696	0.224715
0.3758	0.12789
0.360363	0.342919
0.280676	0.305645
0.260607	0.549005
0.184953	0.256729
-0.0766878	0.0263308
-0.315565	-0.119926
-0.46162	-0.337855
-0.743447	-0.332239
-0.790428	-0.277071
-0.789537	-0.00482188
-0.927917	0.239565
-0.382376	0.364977
-0.148703	0.358044
0.0235904	0.18544
-0.000838443	0.27923
0.116167	0.19179
-0.0977317	0.279797
-0.41914	0.354839
-0.679854	0.435259
-0.755315	0.250623
-0.910733	0.130314
-0.918096	-0.0253209
-0.52839	0.016639
-0.504979	0.0361699
-0.435912	-0.0435412
-0.285675	-0.349702
-0.506274	-0.438868
-0.67771	-0.134829
-0.504306	-0.163141
-0.448312	-0.259665
-0.426951	-0.352309
-0.662241	-0.351265
-0.416305	-0.279088
-0.597835	0.0893708
-0.654346	-0.157873
-0.724064	-0.083038
-0.797225	-0.307616
-0.976113	-0.181041
-0.78633	-0.216192
-0.951517	-0.29069
-0.796028	-0.243094
-0.903494	-0.0851293
-1.07558	-0.341931
-0.70388	-0.21926
-0.900497	-0.306101
-1.04012	-0.265966
-1.01198	-0.462189
-0.756186	-0.252433
-0.98804	-0.22774
-0.74009	-0.269377
-0.927128	-0.143241
-0.930012	-0.235309
-0.731192	-0.40852
-1.01882	-0.466253
-1.00977	-0.175496
-0.976795	-0.262029
-0.931332	-0.376542
-0.811161	-0.267232
-0.938949	-0.339234
-0.620607	-0.0863528
-1.11868	0.266673
-0.888185	0.196216
-0.418524	-0.230654
-0.445876	-0.195095
0.0410002	0.17438
0.201545	0.219122
0.237633	0.266679
0.199235	0.205581
0.185484	0.219
0.039398	0.186603
0.057249	0.235772
-0.0454222	0.239614
0.0139082	0.184471
-0.031076	0.267656
-0.587189	0.767734
-0.612254	0.693116
-0.669831	0.810017
-0.677703	0.887801
-0.56106	0.818995
-0.560612	0.885739
-0.483249	0.747391
-0.407836	0.706389
-0.298028	0.37184
-0.385825	0.0554407
-0.456172	-0.00843588
-0.467376	0.19949
-0.447883	0.404212
-0.739675	0.43952
-0.896823	0.366286
-0.886303	0.243428
-0.809343	0.0460057
-0.805685	-0.135406
-0.784241	-0.27032
-0.804077	-0.313745
-0.693572	-0.333364
-0.631748	-0.330995
-0.465697	-0.308497
-0.322526	-0.198588
-0.195773	-0.0361631
-0.225627	0.0992935
-0.0207773	0.125047
-0.127911	-0.0558178
-0.478714	0.0600333
-0.563418	-0.0141213
-0.506585	-0.187252
-0.73776	-0.439742
-0.765333	-0.250109
-0.764128	-0.1533
-0.821957	-0.239294
-0.284529	-0.182928
-0.43174	0.333316
-0.573701	0.190526
-0.991722	0.546929
-0.360483	0.399593
-0.694908	0.420487
-0.654845	0.29372
-0.540185	-0.0984819
-0.674304	-0.151077
-0.608627	-0.391965
-0.850063	-0.189416
-0.844467	-0.174298
-0.867244	-0.428211
-0.482084	-0.348702
-0.391976	-0.563543
-0.221962	-0.2829
-0.29268	-0.0660837
-0.107473	0.0307327
-0.23248	0.0565539
-0.279975	0.0298634
-0.390706	-0.140162
-0.46681	-0.342263
-0.436414	-0.20452
-0.496221	-0.169094
-0.637271	-0.115188
-0.816894	0.0818022
-0.564767	0.0736142
-0.370717	0.0953723
-0.579144	0.130137
-0.639282	0.341926
-0.400255	0.633957
-0.186736	0.874353
-0.157579	0.780455
-0.00544298	0.410652
-0.187083	0.436532
-0.406849	0.419726
-0.632801	0.455313
-0.541279	0.327193
-0.471391	0.198333
-0.427299	0.141568
-0.370904	0.0677036
-0.36266	0.029632
-0.526613	0.0353051
-0.552521	-0.0767186
-0.351191	-0.224165
-0.279391	-0.125329
-0.253295	0.0255989
-0.276766	0.23469
-0.0639042	0.412948
-0.147813	0.309063
-0.148864	0.284242
-0.270419	0.131651
-0.531039	-0.0313714
-0.525255	-0.307942
-0.566229	-0.293714
-0.307939	-0.458223
-0.444695	-0.241013
-0.51621	-0.329464
-0.376536	-0.337198
-0.542116	-0.191586
-0.685287	-0.216616
-0.505184	0.0147384
-0.483936	0.0990511
-0.401772	-0.0719894
-0.388365	-0.0852151
-0.374718	-0.160971
-0.507692	-0.0329966
-0.365825	0.0168699
-0.4291	0.176119
-0.0488221	0.494749
0.350779	0.149425
0.280327	0.0514298
0.342686	-0.0215757
0.19679	0.155404
-0.267457	0.14047
-0.476079	-0.0680321
-0.56055	-0.013854
-0.505126	-0.291092
-0.668424	-0.096759
-0.753633	-0.146495
-0.805368	-0.211573
-0.956836	-0.232345
-0.977597	-0.229014
-0.945509	-0.187488
-0.888787	-0.0423635
-0.544588	-0.0191491
-0.124505	-0.10687
-0.193346	-0.219218
-0.357488	-0.378639
-0.587146	-0.492676
-0.516993	-0.50248
-0.531028	-0.564411
-0.419627	-0.647652
-0.554561	-0.520649
-0.683912	-0.415567
-0.734503	-0.327772
-0.473585	-0.17973
-0.0311264	0.216447
0.154936	0.29123
0.27129	0.299698
0.00766967	0.274833
-0.398145	0.370011
-0.449804	0.521481
-0.358481	0.688252
-0.378419	0.810002
-0.0788343	0.96155
-0.0231399	0.812108
0.318548	0.944271
0.279574	0.905458
-0.0771845	0.914025
-0.079242	0.991051
0.061713	0.783407
-0.201843	0.27318
-0.308698	-0.0458341
-0.47841	-0.156064
-0.492053	-0.253964
-0.864701	-0.0576273
-0.788202	-0.106396
-0.993055	-0.202283
-0.735084	-0.15655
-0.948586	-0.275638
-0.708831	-0.288754
-0.810463	-0.427547
-0.950532	-0.282731
-0.762687	-0.319231
-0.783663	-0.153218
-0.651276	-0.196052
-0.407941	-0.177869
-0.337551	-0.0051925
-0.624456	0.0397994
-0.62857	-0.196605
-0.685312	0.0332496
-0.766733	-0.113261
-0.822734	-0.360579
-0.795807	-0.211907
